50,3,31,0,0,Bronx
28,2,35,0,0,Bronx
15,2,11,0,0,Bronx
22,2,22,0,0,Bronx
36,5,41,0,0,Bronx
34,2,13,0,0,Bronx
20,2,21,0,0,Bronx
27,2,18,0,1,Bronx
23,2,14,0,0,Bronx
41,2,22,0,0,Bronx
27,2,20,0,0,Bronx
38,3,27,0,0,Bronx
21,2,42,0,3,Bronx
28,3,28,0,1,Bronx
18,2,14,0,0,Bronx
40,2,25,0,1,Bronx
28,2,27,0,0,Bronx
35,5,38,0,3,Bronx
24,2,14,0,0,Bronx
8,2,13,0,1,Bronx
22,2,29,0,0,Bronx
33,2,30,0,0,Bronx
41,1,25,0,0,Bronx
23,2,29,0,0,Bronx
19,2,13,0,0,Bronx
33,2,20,0,0,Bronx
19,3,29,0,0,Bronx
18,2,24,0,0,Bronx
24,2,23,0,0,Bronx
20,2,20,0,0,Bronx
23,2,19,0,0,Bronx
11,2,11,0,0,Bronx
24,2,14,0,0,Bronx
20,2,36,0,1,Bronx
18,1,11,0,0,Bronx
23,2,40,0,0,Bronx
30,3,42,0,1,Bronx
51,3,25,0,0,Bronx
19,2,27,0,0,Bronx
17,2,9,0,0,Bronx
19,1,17,0,1,Bronx
22,1,13,0,3,Bronx
18,1,15,0,1,Bronx
33,2,25,0,6,Bronx
36,5,32,0,1,Bronx
24,1,17,0,0,Bronx
31,2,11,0,0,Bronx
30,2,27,0,0,Bronx
42,3,29,0,0,Bronx
20,2,19,0,0,Bronx
30,2,19,0,0,Bronx
34,2,19,0,0,Bronx
23,2,21,0,0,Bronx
12,1,5,0,0,Bronx
15,2,30,0,0,Bronx
27,3,32,0,0,Bronx
38,3,23,0,0,Bronx
44,3,39,0,0,Bronx
48,3,25,0,0,Bronx
42,3,26,0,0,Bronx
17,2,10,0,0,Bronx
20,2,32,0,0,Bronx
35,2,25,0,1,Bronx
50,2,16,0,0,Bronx
49,3,29,0,0,Bronx
25,3,16,0,0,Bronx
13,2,5,0,0,Bronx
14,1,11,0,0,Bronx
23,3,17,0,3,Bronx
24,2,19,0,3,Bronx
20,1,16,0,0,Bronx
25,2,15,0,0,Bronx
30,2,24,0,0,Bronx
52,3,27,0,0,Bronx
36,3,23,0,0,Bronx
30,2,24,0,0,Bronx
53,2,29,0,0,Bronx
41,2,18,0,0,Bronx
33,2,19,0,0,Bronx
38,2,27,0,1,Bronx
51,3,30,0,1,Bronx
51,5,22,0,1,Bronx
36,3,15,0,0,Bronx
25,2,16,0,0,Bronx
32,3,25,0,0,Bronx
43,2,31,0,0,Bronx
59,3,13,0,0,Bronx
75,2,10,0,1,Bronx
62,3,36,0,0,Bronx
55,6,38,0,1,Bronx
43,3,16,0,0,Bronx
49,2,20,0,0,Bronx
41,2,22,0,1,Bronx
23,2,8,0,0,Bronx
35,3,22,0,0,Bronx
31,3,10,0,0,Bronx
29,2,13,0,0,Bronx
24,2,10,0,0,Bronx
29,2,14,0,0,Bronx
22,1,10,0,0,Bronx
38,2,15,0,0,Bronx
45,3,23,0,0,Bronx
58,5,18,0,1,Bronx
48,3,17,0,0,Bronx
20,2,20,0,0,Bronx
38,3,31,0,0,Bronx
37,3,20,0,0,Bronx
31,3,24,0,0,Bronx
46,5,28,0,0,Bronx
41,3,17,0,0,Bronx
52,2,19,0,1,Bronx
45,2,17,0,1,Bronx
46,3,28,0,1,Bronx
45,3,25,0,4,Bronx
38,3,31,0,0,Bronx
44,8,47,0,0,Bronx
47,2,12,0,0,Bronx
33,2,26,0,0,Bronx
38,2,19,0,0,Bronx
35,3,21,0,0,Bronx
47,7,32,0,1,Bronx
49,7,33,16,0,Bronx
34,6,14,0,0,Bronx
45,3,20,0,0,Bronx
58,3,25,0,0,Bronx
54,3,23,0,0,Bronx
60,7,42,0,0,Bronx
45,7,33,14,1,Bronx
50,5,14,0,0,Bronx
49,3,9,0,0,Bronx
35,2,6,0,0,Bronx
38,2,31,0,0,Bronx
28,3,30,0,1,Bronx
37,5,42,13,0,Bronx
22,5,22,0,0,Bronx
41,3,20,0,0,Bronx
51,3,16,0,0,Bronx
43,3,19,0,1,Bronx
33,3,20,0,0,Bronx
43,2,18,14,0,Bronx
16,2,10,0,0,Bronx
42,3,26,0,0,Bronx
45,3,25,0,0,Bronx
29,3,18,0,0,Bronx
15,2,11,0,0,Bronx
17,2,15,8,0,Bronx
20,2,23,0,0,Bronx
34,2,21,0,0,Bronx
31,3,21,0,0,Bronx
31,3,18,0,0,Bronx
20,3,14,0,0,Bronx
32,2,15,14,0,Bronx
20,3,17,0,0,Bronx
26,3,27,0,0,Bronx
35,2,27,0,0,Bronx
20,3,24,0,0,Bronx
27,3,24,0,0,Bronx
21,2,9,11,1,Bronx
30,2,11,0,1,Bronx
22,2,13,0,0,Bronx
16,2,19,0,0,Bronx
25,2,29,0,0,Bronx
29,3,25,0,0,Bronx
30,3,8,11,0,Bronx
16,2,12,0,0,Bronx
15,2,14,0,0,Bronx
18,3,23,0,0,Bronx
19,3,20,0,0,Bronx
44,2,29,0,0,Bronx
58,6,43,29,0,Bronx
76,9,43,0,1,Bronx
55,6,25,0,1,Bronx
35,2,18,0,0,Bronx
31,2,16,0,0,Bronx
35,2,20,0,0,Bronx
19,3,14,6,0,Bronx
28,3,20,0,0,Bronx
21,3,20,0,0,Bronx
20,3,20,0,0,Bronx
21,0,19,0,0,Bronx
25,0,22,0,3,Bronx
39,0,41,14,0,Bronx
39,0,23,0,0,Bronx
15,0,13,0,0,Bronx
23,0,23,0,3,Bronx
36,0,21,0,0,Bronx
42,0,11,0,0,Bronx
18,0,11,5,0,Bronx
12,0,11,0,0,Bronx
28,5,40,0,1,Bronx
37,6,40,0,1,Bronx
20,2,27,0,0,Bronx
25,8,36,0,1,Bronx
40,13,34,13,1,Bronx
33,6,30,0,3,Bronx
37,5,35,0,0,Bronx
33,5,23,0,0,Bronx
60,7,34,0,0,Bronx
39,6,27,0,0,Bronx
26,2,17,8,0,Bronx
19,2,16,0,0,Bronx
32,3,24,0,1,Bronx
27,5,24,0,0,Bronx
28,6,22,0,1,Bronx
16,5,20,0,0,Bronx
19,3,22,3,0,Bronx
34,3,23,0,1,Bronx
24,2,18,0,0,Bronx
18,2,17,0,0,Bronx
30,3,21,0,1,Bronx
44,5,34,0,14,Bronx
44,7,49,18,1,Bronx
52,7,44,0,1,Bronx
63,6,37,0,3,Bronx
83,14,74,0,4,Bronx
88,17,73,0,4,Bronx
53,8,37,0,1,Bronx
30,5,28,12,0,Bronx
22,3,22,0,1,Bronx
23,5,23,0,0,Bronx
34,5,25,0,1,Bronx
35,5,29,0,3,Bronx
20,5,31,0,1,Bronx
23,5,32,6,1,Bronx
17,2,14,0,1,Bronx
28,3,35,0,4,Bronx
48,5,42,0,1,Bronx
52,5,35,0,3,Bronx
32,2,16,0,0,Bronx
26,2,23,6,0,Bronx
26,5,28,0,1,Bronx
35,5,38,0,3,Bronx
36,6,34,0,1,Bronx
28,5,28,0,3,Bronx
28,3,25,0,3,Bronx
43,5,36,8,3,Bronx
45,5,35,0,0,Bronx
26,3,25,0,1,Bronx
22,2,19,0,3,Bronx
39,5,32,0,3,Bronx
38,5,31,6,0,Bronx
29,5,33,0,0,Bronx
18,2,14,0,1,Bronx
23,3,30,0,1,Bronx
20,2,17,0,3,Bronx
45,3,31,0,1,Bronx
44,5,34,25,6,Bronx
65,13,45,0,1,Bronx
68,13,40,0,0,Bronx
56,6,28,0,1,Bronx
26,3,24,0,1,Bronx
23,2,18,0,0,Bronx
23,2,24,4,3,Bronx
26,2,22,0,3,Bronx
35,3,30,0,3,Bronx
56,8,47,0,3,Bronx
64,9,42,0,3,Bronx
77,8,38,0,1,Bronx
66,7,31,10,1,Bronx
32,3,31,0,1,Bronx
46,5,38,0,0,Bronx
42,2,9,0,1,Bronx
38,3,12,0,3,Bronx
49,5,35,0,1,Bronx
48,6,40,5,1,Bronx
27,5,17,0,3,Bronx
28,5,40,0,1,Bronx
42,5,29,0,0,Bronx
36,2,0,0,0,New York
56,13,0,0,0,New York
62,13,0,0,0,New York
55,8,0,13,0,New York
37,3,0,0,0,New York
47,3,0,0,0,New York
43,6,0,0,0,New York
47,3,0,0,0,New York
43,3,0,0,0,New York
50,5,0,17,0,New York
49,5,0,0,0,New York
40,3,0,0,0,New York
49,5,0,0,0,New York
53,6,0,0,0,New York
55,6,0,0,0,New York
43,5,0,12,0,New York
37,2,0,0,0,New York
26,5,0,0,0,New York
40,3,0,0,0,New York
30,2,0,0,0,New York
35,2,0,0,0,New York
49,9,0,22,0,New York
67,16,0,0,0,New York
66,13,0,0,0,New York
30,6,0,0,0,New York
29,7,0,0,0,New York
35,9,0,0,0,New York
30,2,0,5,0,New York
28,2,0,0,0,New York
37,5,0,0,0,New York
54,7,0,0,0,New York
50,6,0,0,0,New York
44,8,0,0,0,New York
52,9,0,19,0,New York
61,17,0,0,0,New York
23,11,0,0,0,New York
32,5,0,0,0,New York
30,5,0,0,0,New York
47,6,0,0,0,New York
46,7,0,13,0,New York
39,10,0,0,0,New York
36,10,0,0,0,New York
40,5,0,0,0,New York
34,6,0,0,0,New York
34,3,0,0,0,New York
52,5,0,10,0,New York
45,8,0,0,0,New York
43,7,0,0,0,New York
53,5,0,0,0,New York
34,5,0,0,0,New York
28,2,0,0,0,New York
41,7,0,7,0,New York
39,8,0,0,0,New York
48,10,0,0,0,New York
61,10,0,0,0,New York
45,9,0,0,0,New York
27,5,0,0,0,New York
33,3,0,6,0,New York
30,3,0,0,0,New York
30,3,0,0,0,New York
30,5,0,0,0,New York
54,7,0,0,0,New York
49,6,0,0,0,New York
26,5,0,7,0,New York
27,3,0,0,0,New York
23,5,0,0,0,New York
22,2,0,0,0,New York
27,8,0,0,0,New York
48,13,0,0,0,New York
48,5,0,0,0,New York
24,5,0,0,0,New York
35,6,0,0,0,New York
23,3,0,0,0,New York
22,2,0,0,0,New York
18,2,0,0,0,New York
21,2,0,0,0,New York
27,3,0,0,0,New York
26,2,0,0,0,New York
18,3,0,0,0,New York
40,6,0,0,0,New York
19,2,0,0,0,New York
25,2,0,0,0,New York
11,2,0,0,0,New York
18,2,0,0,0,New York
23,3,0,0,0,New York
28,3,0,0,0,New York
26,3,0,0,0,New York
22,3,0,0,0,New York
10,2,0,0,0,New York
22,5,0,0,0,New York
9,3,0,0,0,New York
17,2,0,0,0,New York
13,2,0,0,0,New York
12,2,0,0,0,New York
13,2,0,0,0,New York
39,5,0,0,0,New York
18,5,0,0,0,New York
22,3,0,0,0,New York
35,5,0,0,0,New York
18,3,0,0,0,New York
17,2,0,0,0,New York
19,2,0,0,0,New York
35,5,0,0,0,New York
21,2,0,0,0,New York
22,2,0,0,0,New York
20,2,0,0,0,New York
23,2,0,0,0,New York
25,3,0,0,0,New York
16,5,0,0,0,New York
31,5,0,0,0,New York
20,3,0,0,0,New York
23,3,0,0,0,New York
19,2,0,0,0,New York
29,3,0,0,0,New York
20,3,0,0,0,New York
28,3,0,0,0,New York
13,2,0,0,0,New York
6,2,0,0,0,New York
19,3,0,0,0,New York
23,5,0,0,0,New York
22,2,0,0,0,New York
9,2,0,0,0,New York
20,2,0,0,0,New York
29,3,0,0,0,New York
12,3,0,0,0,New York
0,2,0,0,0,New York
17,2,0,0,0,New York
13,3,0,0,0,New York
15,3,0,0,0,New York
0,2,0,0,0,New York
13,2,0,0,0,New York
15,2,0,0,0,New York
8,2,0,0,0,New York
19,2,0,0,0,New York
38,5,0,0,0,New York
0,3,0,0,0,New York
8,2,0,0,0,New York
8,2,0,0,0,New York
14,2,0,0,0,New York
7,2,0,0,0,New York
23,2,0,0,0,New York
22,2,0,0,0,New York
12,3,0,0,0,New York
22,2,0,0,0,New York
19,2,0,0,0,New York
0,3,0,0,0,New York
11,5,0,0,0,New York
13,3,0,0,0,New York
18,2,0,0,0,New York
11,3,0,0,0,New York
0,2,0,0,0,New York
0,2,0,0,0,New York
18,2,0,0,0,New York
32,3,0,0,0,New York
32,2,0,0,0,New York
30,3,0,0,0,New York
15,3,0,0,0,New York
0,3,0,0,0,New York
8,1,0,0,0,New York
33,2,0,0,0,New York
29,2,0,0,0,New York
32,2,0,0,0,New York
0,3,0,0,0,New York
0,2,0,0,0,New York
8,2,0,0,0,New York
14,2,0,0,0,New York
12,2,0,0,0,New York
0,2,0,0,0,New York
15,2,0,0,0,New York
28,2,0,0,0,New York
28,2,0,0,0,New York
18,3,0,0,0,New York
32,3,0,0,0,New York
0,2,0,0,0,New York
22,2,0,0,0,New York
25,2,0,0,0,New York
38,2,0,0,0,New York
38,2,0,0,0,New York
18,2,0,0,0,New York
0,3,0,0,0,New York
18,3,0,0,0,New York
19,3,0,0,0,New York
39,3,0,0,0,New York
60,2,0,0,0,New York
60,3,0,0,0,New York
40,3,0,0,0,New York
22,5,0,0,0,New York
27,5,0,0,0,New York
25,2,0,0,0,New York
0,3,0,0,0,New York
0,3,0,0,0,New York
16,2,0,0,0,New York
12,3,0,0,0,New York
10,3,0,0,0,New York
14,2,0,0,0,New York
0,2,0,0,0,New York
28,2,0,0,0,New York
37,1,0,0,0,New York
54,3,0,0,0,New York
40,5,0,0,0,New York
31,5,0,0,0,New York
56,3,0,0,0,New York
23,3,0,0,0,New York
17,3,0,0,0,New York
33,2,0,0,0,New York
33,3,0,0,0,New York
45,3,0,0,0,New York
36,2,0,0,0,New York
35,2,0,0,0,New York
35,2,0,0,0,New York
24,3,0,0,0,New York
31,3,0,0,0,New York
36,3,0,0,0,New York
30,3,0,0,0,New York
38,3,0,0,0,New York
24,3,0,0,0,New York
40,2,0,0,0,New York
46,3,0,0,0,New York
17,7,0,0,0,New York
35,7,0,0,0,New York
56,5,0,0,0,New York
54,3,0,0,0,New York
57,3,0,0,0,New York
45,3,0,0,0,New York
28,5,0,0,0,New York
22,5,0,0,0,New York
30,3,0,0,0,New York
23,2,0,0,0,New York
15,2,0,0,0,New York
36,3,0,0,0,New York
0,3,0,0,0,New York
31,5,0,0,0,New York
41,3,0,0,0,New York
30,3,0,0,0,New York
25,3,0,0,0,New York
38,3,0,0,0,New York
2,2,0,0,0,New York
36,2,0,0,0,New York
38,3,0,0,0,New York
17,2,0,0,0,New York
5,2,0,0,0,New York
15,2,0,0,0,New York
12,2,0,0,0,New York
18,2,0,0,0,New York
29,3,0,0,0,New York
25,3,0,0,0,New York
12,3,0,0,0,New York
31,2,0,0,0,New York
12,2,0,0,0,New York
25,2,0,0,0,New York
29,3,0,0,0,New York
15,3,0,0,0,New York
17,3,0,0,0,New York
18,3,0,0,0,New York
18,2,0,0,0,New York
7,2,0,0,0,New York
13,2,0,0,0,New York
15,2,0,0,0,New York
27,2,0,0,0,New York
26,3,0,0,0,New York
5,3,0,0,0,New York
7,2,0,0,0,New York
15,2,0,0,0,New York
6,2,0,0,0,New York
40,2,0,0,0,New York
56,3,0,0,0,New York
64,5,0,0,0,New York
31,6,0,0,0,New York
27,5,0,0,0,New York
18,3,0,0,0,New York
20,2,0,0,0,New York
15,3,0,0,0,New York
18,3,0,0,0,New York
18,3,0,0,0,New York
15,3,0,0,0,New York
12,2,0,0,0,New York
19,3,0,0,0,New York
31,3,0,0,0,New York
29,5,0,0,0,New York
11,3,0,0,0,New York
22,2,0,0,0,New York
32,3,0,0,0,New York
29,5,0,0,0,New York
17,3,0,0,0,New York
7,2,0,0,0,New York
27,3,0,0,0,New York
30,3,0,0,0,New York
16,5,0,0,0,New York
22,3,0,0,0,New York
33,3,0,0,0,New York
28,8,0,0,0,New York
34,7,0,0,0,New York
26,6,0,0,0,New York
52,6,0,0,0,New York
21,6,0,0,0,New York
20,6,0,0,0,New York
14,3,0,0,0,New York
22,3,0,0,0,New York
18,5,0,0,0,New York
23,5,0,0,0,New York
11,5,0,0,0,New York
20,5,0,0,0,New York
27,3,0,0,0,New York
13,3,0,0,0,New York
35,3,0,0,0,New York
47,2,0,0,0,New York
43,3,0,0,0,New York
47,7,0,0,0,New York
54,6,0,0,0,New York
60,6,0,0,0,New York
74,7,0,0,0,New York
72,13,0,0,0,New York
48,13,0,0,0,New York
28,9,0,0,0,New York
15,5,0,0,0,New York
18,3,0,0,0,New York
30,3,0,0,0,New York
39,3,0,0,0,New York
38,5,0,0,0,New York
51,5,0,0,0,New York
28,5,0,0,0,New York
27,2,0,0,0,New York
48,5,0,0,0,New York
48,5,0,0,0,New York
20,5,0,0,0,New York
29,3,0,0,0,New York
25,3,0,0,0,New York
29,3,0,0,0,New York
28,5,0,0,0,New York
28,5,0,0,0,New York
28,5,0,0,0,New York
39,3,0,0,0,New York
35,5,0,0,0,New York
32,5,0,0,0,New York
29,5,0,0,0,New York
34,2,0,0,0,New York
38,5,0,0,0,New York
22,5,0,0,0,New York
20,5,0,0,0,New York
26,2,0,0,0,New York
20,3,0,0,0,New York
46,2,0,0,0,New York
45,5,0,0,0,New York
60,5,0,0,0,New York
61,8,0,0,0,New York
49,13,0,0,0,New York
27,6,0,0,0,New York
30,3,0,0,0,New York
20,2,0,0,0,New York
25,5,0,0,0,New York
36,3,0,0,0,New York
45,3,0,0,0,New York
60,7,0,0,0,New York
62,9,0,0,0,New York
55,10,0,0,0,New York
35,6,0,0,0,New York
37,5,0,0,0,New York
48,6,0,0,0,New York
35,2,0,0,0,New York
41,2,0,0,0,New York
41,3,0,0,0,New York
40,5,0,0,0,New York
25,3,0,0,0,New York
51,5,0,0,0,New York
30,2,16,0,0,Queens
52,5,39,0,9,Queens
60,7,33,0,1,Queens
51,8,28,11,0,Queens
29,6,17,0,0,Queens
42,3,37,0,4,Queens
43,5,38,0,11,Queens
44,5,25,0,4,Queens
39,5,40,0,4,Queens
41,6,41,14,3,Queens
45,6,37,0,0,Queens
36,3,21,0,0,Queens
47,5,41,0,0,Queens
48,7,25,0,0,Queens
53,6,38,0,1,Queens
36,6,21,9,1,Queens
35,3,20,0,3,Queens
23,3,39,0,0,Queens
35,3,20,0,0,Queens
34,3,20,0,3,Queens
38,6,46,0,3,Queens
55,9,58,24,4,Queens
66,10,49,0,7,Queens
66,14,53,0,7,Queens
25,6,32,0,0,Queens
27,3,23,0,1,Queens
32,5,25,0,4,Queens
27,3,21,3,3,Queens
29,5,28,0,1,Queens
40,5,42,0,0,Queens
38,8,46,0,0,Queens
59,7,38,0,0,Queens
46,7,26,0,0,Queens
47,6,45,14,3,Queens
60,11,50,0,3,Queens
31,13,35,0,3,Queens
25,6,38,0,0,Queens
25,5,34,0,0,Queens
38,3,42,0,0,Queens
37,5,28,9,0,Queens
35,5,27,0,3,Queens
34,7,53,0,1,Queens
35,6,26,0,3,Queens
31,7,42,0,1,Queens
33,5,22,0,3,Queens
24,3,24,6,1,Queens
39,9,50,0,1,Queens
50,13,48,0,3,Queens
53,7,52,0,1,Queens
33,7,35,0,3,Queens
25,3,25,0,3,Queens
24,3,29,6,1,Queens
35,3,36,0,1,Queens
47,6,46,0,4,Queens
55,7,46,0,3,Queens
41,5,39,0,0,Queens
24,5,47,0,0,Queens
15,3,27,3,0,Queens
25,2,18,0,1,Queens
27,3,13,0,1,Queens
29,5,47,0,3,Queens
50,6,47,0,0,Queens
47,5,33,0,3,Queens
23,3,18,6,0,Queens
26,3,24,0,3,Queens
28,6,57,0,0,Queens
22,3,21,0,0,Queens
23,3,28,0,0,Queens
50,5,42,0,4,Queens
40,5,43,0,1,Queens
25,5,44,0,4,Queens
38,9,49,0,0,Queens
19,3,19,0,0,Queens
21,3,15,0,0,Queens
19,3,28,0,0,Queens
22,3,39,0,0,Queens
24,3,30,0,1,Queens
27,5,41,0,4,Queens
19,5,30,0,1,Queens
35,5,24,0,0,Queens
15,3,11,0,1,Queens
25,2,7,0,0,Queens
11,3,30,0,3,Queens
17,3,27,0,6,Queens
22,3,32,0,0,Queens
27,3,28,0,0,Queens
27,5,37,0,4,Queens
23,3,23,0,0,Queens
5,3,8,0,0,Queens
18,3,30,0,0,Queens
8,3,24,0,0,Queens
16,3,25,0,0,Queens
11,3,18,0,4,Queens
12,2,12,0,1,Queens
11,2,10,0,0,Queens
33,3,25,0,0,Queens
16,3,30,0,0,Queens
20,3,23,0,1,Queens
40,3,22,0,0,Queens
18,2,21,0,0,Queens
12,2,10,0,0,Queens
15,3,28,0,0,Queens
33,7,45,0,0,Queens
28,2,8,0,0,Queens
14,2,16,0,4,Queens
20,2,16,0,3,Queens
17,2,9,0,1,Queens
25,2,22,0,1,Queens
18,3,19,0,0,Queens
27,3,34,0,1,Queens
16,3,23,0,0,Queens
20,3,22,0,0,Queens
14,2,16,0,0,Queens
26,3,27,0,1,Queens
20,5,33,0,0,Queens
28,9,34,0,1,Queens
12,2,10,0,1,Queens
6,3,15,0,0,Queens
20,3,26,0,4,Queens
26,5,29,0,1,Queens
26,2,18,0,0,Queens
8,3,21,0,0,Queens
13,3,14,0,0,Queens
28,3,13,0,0,Queens
16,3,28,0,0,Queens
12,3,26,0,0,Queens
17,3,28,0,0,Queens
15,3,36,0,0,Queens
14,3,25,0,1,Queens
5,3,8,0,0,Queens
12,2,10,0,0,Queens
15,3,35,0,0,Queens
10,3,13,0,0,Queens
15,3,42,0,1,Queens
22,8,42,0,0,Queens
42,3,29,0,0,Queens
15,3,18,0,0,Queens
5,2,6,0,3,Queens
14,3,46,0,0,Queens
15,3,26,0,7,Queens
11,2,22,0,0,Queens
25,3,29,17,9,Queens
16,5,28,0,0,Queens
16,3,14,0,0,Queens
30,3,12,0,0,Queens
30,3,26,0,0,Queens
30,5,16,0,0,Queens
8,2,16,5,0,Queens
5,2,16,0,0,Queens
6,2,15,0,0,Queens
20,2,21,0,0,Queens
3,2,8,0,0,Queens
9,3,26,16,0,Queens
36,3,34,0,0,Queens
36,5,22,0,0,Queens
36,3,35,0,0,Queens
37,2,20,0,0,Queens
29,3,23,0,0,Queens
8,3,20,10,0,Queens
20,3,25,0,0,Queens
49,5,30,0,0,Queens
54,5,26,0,0,Queens
41,3,22,0,1,Queens
24,5,24,0,0,Queens
9,3,8,6,0,Queens
13,2,12,0,3,Queens
18,3,18,0,4,Queens
17,3,39,0,4,Queens
17,3,17,0,1,Queens
15,3,12,0,0,Queens
15,2,25,13,0,Queens
39,3,28,0,0,Queens
22,3,21,0,0,Queens
21,2,22,0,0,Queens
41,2,21,0,0,Queens
28,2,15,0,1,Queens
23,2,23,16,0,Queens
35,3,29,0,0,Queens
53,6,31,0,0,Queens
49,6,25,0,0,Queens
33,5,27,0,1,Queens
14,3,21,0,0,Queens
24,3,20,17,3,Queens
38,5,28,0,0,Queens
49,5,25,0,0,Queens
43,3,9,0,0,Queens
58,3,27,0,0,Queens
51,6,31,0,0,Queens
27,3,25,15,0,Queens
36,2,11,0,0,Queens
21,2,16,0,0,Queens
12,3,12,0,0,Queens
29,2,15,0,0,Queens
22,2,14,0,0,Queens
22,3,22,8,0,Queens
24,3,22,0,1,Queens
17,3,20,0,0,Queens
11,2,10,0,0,Queens
29,3,18,0,0,Queens
37,6,29,0,3,Queens
53,3,19,16,0,Queens
48,3,27,0,0,Queens
25,5,30,0,0,Queens
37,3,25,0,0,Queens
29,3,19,0,0,Queens
24,5,29,0,0,Queens
33,6,25,12,0,Queens
36,2,15,0,0,Queens
46,3,28,0,3,Queens
46,3,21,0,0,Queens
42,5,27,0,1,Queens
56,5,33,0,0,Queens
41,5,25,13,0,Queens
40,7,30,0,0,Queens
39,2,8,0,0,Queens
28,2,15,0,0,Queens
36,2,16,0,0,Queens
26,3,16,0,0,Queens
41,11,37,15,0,Queens
49,10,36,0,0,Queens
23,8,19,0,0,Queens
28,3,16,0,0,Queens
52,3,24,0,0,Queens
38,3,16,14,0,Queens
52,5,27,0,0,Queens
44,6,28,0,0,Queens
41,6,25,0,0,Queens
34,7,18,0,0,Queens
29,3,6,0,0,Queens
24,3,24,12,0,Queens
24,3,27,0,0,Queens
38,7,26,0,0,Queens
18,7,22,0,0,Queens
26,2,19,0,0,Queens
40,3,14,0,0,Queens
28,3,24,18,0,Queens
28,3,19,0,0,Queens
39,5,25,0,0,Queens
11,5,26,0,0,Queens
37,5,30,0,0,Queens
38,3,27,0,0,Queens
23,2,26,5,0,Queens
11,5,25,0,0,Queens
14,5,27,0,0,Queens
18,3,32,0,0,Queens
18,3,23,0,1,Queens
31,5,20,0,0,Queens
29,5,22,13,0,Queens
13,6,16,0,0,Queens
31,3,14,0,0,Queens
15,3,26,0,6,Queens
25,6,23,0,1,Queens
34,5,25,0,0,Queens
14,3,18,9,3,Queens
19,5,22,0,3,Queens
19,5,12,0,0,Queens
20,5,12,0,0,Queens
16,3,0,0,0,Queens
17,3,27,0,0,Queens
13,6,28,12,0,Queens
18,5,23,0,0,Queens
30,5,18,0,0,Queens
10,5,13,0,1,Queens
13,5,19,0,0,Queens
24,7,33,0,0,Queens
12,7,27,34,0,Queens
46,7,40,0,0,Queens
64,10,45,0,1,Queens
64,7,36,0,3,Queens
